1.00000000102955,6.00679409050337E-307,1.28794187719293E-301,0
1.00000000102955,1.94896116687265E-138,1.38186653520974E-161,0
1.00000000103319,1.33153856193687E-120,1.46490283198779E-142,0
1.00000000103319,1.35638819899078E-107,1.04248785529252E-128,0
1.00000000103319,2.96115889734667E-111,1.28709061280331E-132,0
1.00000000103319,3.07308808591431E-135,3.3013304566451E-158,0
1.00000000103682,4.6930031029614E-144,1.23252679840432E-167,0
1.00000000103682,2.67782733853408E-135,2.70901509817245E-158,0
1.00000000103319,1.56001063876751E-118,2.03783089678505E-140,0
1.00000000103319,6.61243346650866E-151,5.40019766589466E-175,0
1.00000000102955,2.344933212876E-197,9.70879977594642E-225,0
1.00000000103319,2.02767404622307E-167,1.09963007970526E-192,0
1.00000000102955,2.54271197160105E-138,1.37922019619733E-161,0
1.00000000102955,1.67576828908512E-96,4.99509925004534E-117,0
1.00000000102955,3.27383028731682E-63,9.44417772431905E-82,2.24247007390283E-253
1.00000000102591,1.57664941363749E-38,8.22104150121544E-56,4.72851455759984E-127
1.00000000102591,6.98182948374329E-33,6.1774155989209E-50,3.91566766002288E-101
1.00000000102227,7.42134589704856E-41,2.79808016200537E-58,3.22429290436791E-138
1.00000000102591,5.51220924765172E-50,7.07136147400463E-68,1.11590198997746E-183
1.00000000102227,3.09434784477328E-56,1.78165632758412E-74,3.26125158231294E-216
1.00000000102227,1.99585889875911E-57,9.4942494274363E-76,1.51279013947316E-222
1.00000000101863,7.77114621277774E-58,3.36189505163067E-76,9.28929738452562E-225
1.00000000102227,5.25539058609208E-49,6.37479908220919E-67,8.01903237083685E-179
1.00000000102227,3.28853305062221E-38,1.27052815470905E-55,8.43898261063518E-126
1.00000000102227,1.04372870796558E-29,8.79187569153855E-47,1.60747773259572E-87
1.00000000101863,2.31656837522745E-28,2.0925469277795E-45,7.28249534194699E-82
1.00000000102227,1.96758734151716E-33,1.0652990613936E-50,6.53995097467394E-104
1.00000000101863,9.95286348289985E-37,3.69442309048113E-54,5.17365705655493E-119
1.00000000101863,4.46187170170581E-34,2.05226449192271E-51,6.90730234356471E-107
1.00000000101863,9.54396163623852E-28,7.43281098191144E-45,1.92776427277063E-79
1.00000000101863,1.24531907411035E-25,1.09331481278167E-42,6.93014024692153E-71
1.00000000101863,2.13776761234554E-26,1.67403106319613E-43,5.46698086541105E-74
1.00000000101863,1.61364135199113E-29,9.18532054109505E-47,5.38496773278546E-87
1.00000000101863,1.38312493066687E-40,2.48808501836691E-58,1.62977611691958E-137
1.00000000101863,3.60106555077965E-58,7.71728707548614E-77,4.23214545277192E-227
1.00000000101863,9.68674716476589E-67,6.49108104939751E-86,1.6409445692525E-273
1.00000000101863,7.05317827035066E-53,2.59347463148315E-71,2.37113947811827E-199
1.00000000101863,1.35693152635247E-35,3.26703415965608E-53,3.57579444595795E-114
1.000000001015,6.07215564306624E-27,3.05726513570294E-44,1.80297641144064E-76
1.000000001015,7.80820421987471E-26,4.05109692734689E-43,5.04668954262414E-72
1.000000001015,2.51297617565849E-25,1.27743245744859E-42,4.84337517392544E-70
1.000000001015,2.65567295293788E-25,1.27247651076195E-42,5.51024302083843E-70
1.000000001015,6.11454795552324E-25,2.83311219877961E-42,1.35121124518533E-68
1.000000001015,6.56948862352265E-26,2.65147918856247E-43,1.75435313799275E-72
1.000000001015,9.98551372798152E-26,3.84022148350218E-43,8.54354437931569E-72
1.000000001015,1.51586551593242E-25,5.55131218729014E-43,4.11414260484087E-71
1.000000001015,1.76220043507526E-24,6.57392671003287E-42,5.89154218951545E-67
1.000000001015,2.68174407161646E-25,8.81117456621352E-43,3.28758434257422E-70
1.000000001015,3.2865250637E-33,5.04730823118414E-51,7.7497278810862E-104
1.000000001015,6.0223883686107E-39,4.84338405143908E-57,1.99499017623906E-130
1.000000001015,7.14210994798699E-36,7.39593087084453E-54,4.61661422373769E-116
1.000000001015,1.22746758202777E-27,2.56854569379429E-45,7.14484013847956E-80
1.000000001015,5.26150908712636E-25,1.27563487002461E-42,2.92672069312443E-69
1.000000001015,1.66634679713982E-25,3.63628483497832E-43,2.78020305761055E-71
1.000000001015,5.89690213153862E-25,1.25670729709398E-42,3.77958240447348E-69
1.00000000101136,7.19387273009889E-26,1.3347352728336E-43,7.91637852655796E-73
1.000000001015,3.7981450250956E-26,6.44553347159438E-44,5.46698085244358E-74
1.000000001015,5.94644040963979E-27,8.83462671126503E-45,2.60287679700162E-77
1.000000001015,3.99136415149951E-26,5.93267517219535E-44,5.46698083623424E-74
1.000000001015,4.23021414816709E-26,5.89060531858614E-44,6.25328803970342E-74
1.00000000101136,8.31054664070399E-25,1.19812696422689E-42,8.12490188701875E-69
1.000000001015,1.78851711118506E-24,2.47289579480541E-42,1.48805214943642E-67
1.00000000101136,2.3700991453656E-24,3.09238236296422E-42,4.05182702357933E-67
1.00000000101136,8.21268950721806E-26,8.94139764675741E-44,6.06818292879919E-73
