5.40288767701312E-05,1.07402128085838E-14,0.999945969165289,3.89511878747464E-252
9.99099792896717E-07,1.95914629604352E-06,0.99999703981013,2.73742239884547E-21
2.50706241942028E-07,4.15574931300344E-06,0.999995591579758,3.22075653650328E-42
2.49908859779292E-07,3.0240828898246E-06,0.999996724049106,2.66503137126902E-32
2.36364787440233E-07,3.93390097113998E-06,0.999995827770881,2.12659762978984E-41
2.35125184370223E-07,3.13299855449603E-06,0.999996629898527,1.47634697836474E-33
2.29156846590517E-07,6.01432032729898E-06,0.999993754541214,3.42466189525073E-41
2.34382725380216E-07,3.29841218823858E-05,0.999966779518876,2.24142256189263E-42
3.16760703179462E-07,0.000370730003729279,0.999628951245138,4.82997414740984E-47
4.00250878233644E-06,0.00402026220451348,0.995975733295315,1.75001426070936E-35
0.000722112910694321,0.0627551934549406,0.894047470176009,0.0424752214545126
9.89742456451415E-51,0.979958676479484,0.0200413215215388,0
1.79207761940115E-52,0.999544295795625,0.000455702216868799,0
2.74333356644486E-53,0.999988545787462,1.14522287815227E-05,0
2.40592575219138E-53,0.999998729618607,1.26839363343841E-06,0
2.40508234112475E-53,0.999998956526359,1.04148472738357E-06,0
2.41073260290849E-53,0.999998954110744,1.0438946753899E-06,0
2.41526897615572E-53,0.999998947838875,1.05017458073087E-06,0
2.41850538729332E-53,0.999998942993092,1.05502199232073E-06,0
2.42043085528399E-53,0.999998939748019,1.05828758961237E-06,0
2.42104120275925E-53,0.999998938089102,1.05995137590937E-06,0
2.42033513020402E-53,0.999998938045446,1.06000456976343E-06,0
2.41831412851265E-53,0.999998939617051,1.05844689074227E-06,0
2.41498247082913E-53,0.999998942760262,1.05528649556876E-06,0
2.41034719473864E-53,0.999998947518733,1.05053989511197E-06,0
2.40441807334194E-53,0.999998953819706,1.04423178983674E-06,0
2.39720757529248E-53,0.99999896166318,1.03639482506409E-06,0
2.38873081359959E-53,0.999998970990948,1.02706926987543E-06,0
2.37900548408716E-53,0.999998981773906,1.01630262449391E-06,0
2.36805179399963E-53,0.999998993924743,1.00414916277372E-06,0
2.35589238006802E-53,0.999999007428907,9.90669416152088E-07,0
2.3425522183175E-53,0.999999022169982,9.75929607645255E-07,0
2.32805852486154E-53,0.999999038104314,9.60001043501972E-07,0
2.31244064864856E-53,0.999999055144591,9.42959471792239E-07,0
2.29572995728919E-53,0.999999073232604,9.2488441680082E-07,0
2.27795971590829E-53,0.999999092281044,9.05858498005803E-07,0
2.25916496051959E-53,0.999999112188046,8.85966742946079E-07,0
2.23938236612665E-53,0.999999132851747,8.65295902281579E-07,0
2.21865011054887E-53,0.999999154213941,8.43933775199488E-07,0
2.19700773461662E-53,0.999999176187314,8.21968552855559E-07,0
2.17449600021827E-53,0.999999198670005,7.99488186938552E-07,0
2.15115674552568E-53,0.999999221574702,7.76579789084916E-07,0
2.12703273981091E-53,0.999999244828644,7.53329066983721E-07,0
2.10216753757686E-53,0.999999268344522,7.29819801448334E-07,0
2.07660533294418E-53,0.999999292035023,7.06133367938837E-07,0
2.05039081558687E-53,0.999999315827388,6.82348305788393E-07,0
2.02356902783345E-53,0.999999339634305,6.58539936503019E-07,0
1.99618522468998E-53,0.999999363383015,6.34780032612959E-07,0
1.96828473676124E-53,0.999999387044415,6.11136537245641E-07,0
1.93991283669525E-53,0.99999941051664,5.87673334067939E-07,0
1.91111461017761E-53,0.999999433756035,5.64450066670981E-07,0
1.88193483125149E-53,0.999999456675289,5.41522005649815E-07,0
1.85241784301745E-53,0.999999479259849,5.18939961468003E-07,0
1.82260744372065E-53,0.99999950146606,4.96750240427981E-07,0
1.7925467787807E-53,0.999999523235715,4.74994641077576E-07,0
1.76227823940059E-53,0.999999544525157,4.53710487921263E-07,0
1.73184336690963E-53,0.999999565305283,4.32930698952671E-07,0
1.70128276427412E-53,0.99999958556154,4.12683883854496E-07,0
1.67063601461306E-53,0.999999605264825,3.9299446930437E-07,0
1.63994160607021E-53,0.999999624386035,3.73882847643653E-07,0
1.60923686414542E-53,0.999999642910616,3.55365545883458E-07,0
1.57855789104213E-53,0.999999660824017,3.37455411415384E-07,0
1.54793951181321E-53,0.999999678140791,3.20161811077453E-07,0
1.51741522763131E-53,0.99999969481728,3.03490840869053E-07,0
1.48701717589607E-53,0.999999710868038,2.87445543079534E-07,0
1.45677609709616E-53,0.999999726307616,2.72026128144376E-07,0
1.42672130815928E-53,0.99999974110691,2.57230198950315E-07,0
1.39688068235687E-53,0.999999755295024,2.43052975123561E-07,0
1.36728063518505E-53,0.999999768857405,2.2948751521431E-07,0
1.33794611641804E-53,0.999999781808607,2.16524935158416E-07,0
1.30890060758083E-53,0.999999794177732,2.04154621249361E-07,0
1.28016612487805E-53,0.999999805964781,1.92364436274302E-07,0
1.25176322744077E-53,0.999999817198858,1.81140917732261E-07,0
1.22371103014206E-53,0.99999982786541,1.70469467101256E-07,0
1.19602722087305E-53,0.999999838008093,1.60334529380227E-07,0
1.16872808216509E-53,0.999999847626907,1.50719762389797E-07,0
1.14182851652009E-53,0.999999856736405,1.41608195413254E-07,0
1.11534207531783E-53,0.999999865365689,1.32982376761119E-07,0
1.08928099073915E-53,0.999999873529313,1.24824510371109E-07,0
1.0636562109475E-53,0.999999881241827,1.17116581292314E-07,0
1.03847743722108E-53,0.999999888517784,1.09840470137949E-07,0
1.01375316381743E-53,0.999999895386287,1.02978056839044E-07,0
9.89490719649812E-54,0.999999901861888,9.65113139123239E-08,0
9.65696311352332E-54,0.99999990795914,9.04223895466161E-08,0
9.42375067937237E-54,0.999999913692595,8.46936810627928E-08,0
9.19531086446648E-54,0.999999919091355,7.93078990980262E-08,0
8.97167478372087E-54,0.999999924155421,7.42481230303072E-08,0
8.75286416673994E-54,0.999999928913897,6.94978482151311E-08,0
8.53889183132906E-54,0.999999933381334,6.50410255545473E-08,0
8.32976215735914E-54,0.999999937557734,6.08620938884295E-08,0
8.1254715605625E-54,0.999999941486751,5.6946005868943E-08,0
7.92600896279724E-54,0.999999945168385,5.32782477882916E-08,0
7.7313562575582E-54,0.999999948602637,4.98448538990919E-08,0
7.54148877000816E-54,0.99999995181861,4.66324158063673E-08,0
7.35637570885395E-54,0.999999954830856,4.36280873854598E-08,0
7.17598060839216E-54,0.999999957639376,4.08195857198874E-08,0
7.00026176191916E-54,0.999999960273272,3.81951885399077E-08,0
6.82917264321615E-54,0.999999962732546,3.57437285918249E-08,0
6.66266231502031E-54,0.999999965031748,3.34545853153191E-08,0
6.50067582621915E-54,0.999999967185432,3.13176742601511E-08,0
6.3431545950946E-54,0.999999969179044,2.93234345653754E-08,0
6.19003677760199E-54,0.999999971041689,2.74628148229594E-08,0
6.04125762207709E-54,0.999999972787919,2.57272576455208E-08,0
5.89674980947545E-54,0.999999974403181,2.41086831945172E-08,0
5.7564437774401E-54,0.999999975916581,2.25994719098305E-08,0
5.62026803046135E-54,0.999999977313564,2.11924466794661E-08,0
5.48814943468629E-54,0.999999978623237,1.98808546321076E-08,0
5.36001349680696E-54,0.999999979831046,1.86583487195259E-08,0
