0,1
0.717978763777352,0.908866428057724
1.85577516291654,0.93209174827794
3.03324186737362,0.901943059991116
4.36485929375478,0.909905384932935
5.68183599985074,0.900585454255576
5.01188074106071,0.735650434439085
//,Timestamp
0.489564130497779,0
2.8001836379141,0
4.29073622435664,0
2.42627102277395,0.364123454757473
2.67245436364177,0.342014228814233
5.65078205775464,0.898842691038559
//,Timestamp7Jours
