0,1,2,3,4,5
0.96639505782024,0.0336049421799027,1.26192596505494E-58,1.36209618009433E-38,5.69383214865498E-29,3.29625924235609E-24
1.49258747694471E-13,0.95609963636628,0.043900363636838,1.26997519426673E-42,4.35427803221438E-40,3.51788448101557E-47
2.15645074755719E-46,1.28677789607533E-20,0.96800229671418,0.0228555023396574,1.46397862222145E-32,0.0091422009454999
4.15634600527002E-54,4.82091826197624E-39,4.57861537099716E-25,0.966273118495053,0.0337268815103704,4.88683342467074E-20
0.0321026473542534,1.26986561677968E-53,1.28901047527788E-35,2.78748682805563E-23,0.967897352646025,5.60440403842723E-17
0.0170605479059666,3.9180109903633E-30,2.37760399711909E-20,1.2948866886426E-11,7.34612816882497E-12,0.982939452075026
