0,0,1
//, ,
0,0,1
//, ,
0,0,1
//, ,
1,0,0
//, ,
0,1,8.16031208587071E-203
//, ,
0,0,1
//, ,
0,0,1
//, ,
0,0,1
//, ,
0,1,1.59184384834106E-147
//, ,
0,0,1
//, ,
0,0,1
//, ,
0,0,1
//, ,
0,0,1
//, ,
0,0,1
//, ,
0,0,1
//, ,
